article_id,title,url,publisher,hostname,timestamp,category
562,China's Jan.-Feb. fixed-asset investment growth slows,http://www.shanghaidaily.com/article/article_xinhua.aspx\?id=206357,Shanghai Daily \(subscription\),www.shanghaidaily.com,1390000000000.0,0
5010,Indiana unemployment rate drops to 6.4 percent,http://www.fox28.com/story/25000373/2014/03/17/indiana-unemployment-rate-drops-to-64-percent,Fox 28,www.fox28.com,1400000000000.0,0
3118,US Mortgage Applications Declined 2.1 Percent Amid Rising Interest Rates,http://gantdaily.com/2014/03/12/u-s-mortgage-applications-declined-2-1-percent-amid-rising-interest-rates/,Gant Daily,gantdaily.com,1390000000000.0,0
1811,Grand Central: Fed Links Low Rates to ?€?Persistent Headwinds?€? in Economy,http://blogs.wsj.com/economics/2014/03/17/grand-central-the-persistence-of-persistent-headwinds-in-the-economy/,Wall Street Journal \(blog\),blogs.wsj.com,1400000000000.0,0
4978,"Good news, bad news in state employment report",http://www.ibj.com/good-news-bad-news-in-state-employment-report/PARAMS/article/46716,Indianapolis Business Journal,www.ibj.com,1400000000000.0,0
452,"American Eagle Q4 Profit Plunges, Adj. Earnings Top View; Issues Weak Outlook",http://www.rttnews.com/2284152/american-eagle-q4-profit-plunges-adj-earnings-top-view-issues-weak-outlook.aspx\?type=ern,RTT News,www.rttnews.com,1390000000000.0,0
4546,Indiana Unemployment Rate Down,http://wibqfm.com/news/articles/2014/mar/18/indiana-unemployment-rate-down/,WIBQ,wibqfm.com,1400000000000.0,0
4888,"Colorado unemployment rate down in January, continuing trend",http://www.brushnewstribune.com/ci_25355738/colorado-unemployment-rate-down-january-continuing-trend,Brush News Tribune,www.brushnewstribune.com,1400000000000.0,0
5144,UNEMPLOYMENT RATE: Slight Rise In Iowa,http://whotv.com/2014/03/17/job-numbers-iowa-unemployment-rises-slightly/,whotv.com,whotv.com,1400000000000.0,0
5321,"Unemployment Rate Rises in Corridor, Iowa",http://www.kcrg.com/news/local/Unemployment-Rate-Rises-in-Corridor-Iowa-250647891.html,KCRG,www.kcrg.com,1400000000000.0,0
5903,SC jobless rate falls to 6.4% in January,http://www.charlestonbusiness.com/news/50792-s-c-jobless-rate-falls-to-6-4-in-january,Charleston Regional Business,www.charlestonbusiness.com,1400000000000.0,0
4640,"Symantec fires CEO Steve Bennett, names Michael Brown as interim replacement",http://www.theage.com.au/it-pro/business-it/symantec-fires-ceo-steve-bennett-names-michael-brown-as-interim-replacement-20140320-hvkzw.html,The Age,www.theage.com.au,1400000000000.0,0
663,Aust dollar falls at noon,https://www.businessspectator.com.au/news/2014/3/10/australian-dollar/aust-dollar-falls-noon,Business Spectator,www.businessspectator.com.au,1390000000000.0,0
5193,SC jobless rate falls to 6.4% in January,http://www.charlestonbusiness.com/news/50792-s-c-jobless-rate-falls-to-6-4-in-january,Charleston Regional Business,www.charlestonbusiness.com,1400000000000.0,0
1083,Spot Gold Extends Losses and Seen Vulnerable if Ukraine Situation Improves,http://online.wsj.com/article/BT-CO-20140310-702362.html,Wall Street Journal,online.wsj.com,1390000000000.0,0
5719,SC unemployment down in January,http://www.wrdw.com/home/headlines/SC-unemployment-done-in-January-250651371.html\?ref=371,WRDW-TV,www.wrdw.com,1400000000000.0,0
3230,"Italy's UniCredit in stunning $21B loss, plans turnaround",http://www.stltoday.com/business/local/italy-s-unicredit-in-stunning-b-loss-plans-turnaround/article_869abd2d-63e4-5654-a5fc-8153220bd5a3.html,STLtoday.com,www.stltoday.com,1390000000000.0,0
4335,US markets finish flat in lacklustre trade,http://www.abc.net.au/news/2014-03-13/us-markets-finish-flat-in-lacklustre-trade/5317530\?section=business,ABC Online,www.abc.net.au,1390000000000.0,0
2770,Euro-Zone Inflation Rate Revised Down,http://www.nasdaq.com/article/eurozone-inflation-rate-revised-down-20140317-00068,NASDAQ,www.nasdaq.com,1400000000000.0,0
1159,Fed seen hiking rates in H2 of 2015 as jobless rate falls,http://www.todayszaman.com/news-341895-fed-seen-hiking-rates-in-h2-of-2015-as-jobless-rate-falls.html,Today's Zaman,www.todayszaman.com,1400000000000.0,0
5638,NC January Unemployment Rate Falls To 6.7%,http://www.wspa.com/story/25002288/nc-january-unemployment-rate-falls-to-67,WSPA.com,www.wspa.com,1400000000000.0,0
3423,Toyota shuts India plants over pay dispute,http://www.aljazeera.com/news/asia/2014/03/toyota-shuts-india-plants-over-pay-dispute-201431771149889812.html,Aljazeera.com,www.aljazeera.com,1400000000000.0,0
2908,US stocks finish mostly higher after a weak start - KUSI.com - KUSI News - San  ...,http://www.kusi.com/story/24953165/us-stocks-head-lower-for-a-third-day-straight,KUSI,www.kusi.com,1390000000000.0,0
5067,Symantec Fires CEO Steve Bennett; Shares Fall Late,http://news.investors.com/technology/032014-694043-symantec-ceo-steve-bennett-fired.htm,Investor's Business Daily,news.investors.com,1400000000000.0,0
5660,Symantec Tumbles 13%: Five Downgrades; Bulls Urge Shares too Cheap to Sell,http://blogs.barrons.com/techtraderdaily/2014/03/21/symantec-tumbles-13-five-downgrades-bulls-urge-shares-to-cheap-to-sell/,Barron's \(blog\),blogs.barrons.com,1400000000000.0,0
3566,UK lawmaker says BoE handling of forex probe 'not encouraging',http://www.brecorder.com/business-a-finance/banking-a-finance/161915-uk-lawmaker-says-boe-handling-of-forex-probe-%E2%80%98not-encouraging%E2%80%99.html,Business Recorder,www.brecorder.com,1390000000000.0,0
5334,Symantec CEO firing raises doubts about turnaround,http://timesofindia.indiatimes.com/Tech/Tech-News/Symantec-CEO-firing-raises-doubts-about-turnaround/articleshow/32487469.cms,Times of India,timesofindia.indiatimes.com,1400000000000.0,0
4838,Adrian Wyllie Not Buying Rick Scott's Take on Unemployment Rate,http://www.sunshinestatenews.com/blog/adrian-wyllie-not-buying-rick-scotts-take-unemployment-rate,Sunshine State News \(blog\),www.sunshinestatenews.com,1400000000000.0,0
2923,"Despite big jump in food prices, inflation remained tame last month","http://www.latimes.com/business/money/la-fi-mo-consumer-price-index-cpi-inflation-federal-reserve-20140318,0,7900229.story",Los Angeles Times,www.latimes.com,1400000000000.0,0
1908,"Copper, iron ore futures gripped by ?€?panic selling?€?",http://www.macrobusiness.com.au/2014/03/dr-copper-ore-futures-gripped-by-panic-selling/,MacroBusiness \(blog\),www.macrobusiness.com.au,1390000000000.0,0
33,Federal Prosecutors Investigate General Motors For Criminal Intent Behind Its  ...,http://www.ibtimes.com/federal-prosecutors-investigate-general-motors-criminal-intent-behind-its-recall-16-million-vehicles,International Business Times,www.ibtimes.com,1390000000000.0,1
55,Chinese Weak Trading Data Paused World Stocks,http://www.newstuffhere.com/2014/03/10/chinese-weak-trading-data-paused-world-stocks/,New Stuff Here,www.newstuffhere.com,1390000000000.0,1
76,Hong Kong H-Shares Head for One-Month Low as China Exports Slide,http://www.businessweek.com/news/2014-03-09/hong-kong-h-shares-head-for-one-month-low-as-china-exports-slide,Businessweek,www.businessweek.com,1390000000000.0,1
78,Forex scandal: What is that all about?,http://www.bbc.co.uk/news/business-26526905,BBC News,www.bbc.co.uk,1390000000000.0,1
101,"Urban Outfitters (URBN) Releases Quarterly Earnings Results,",http://www.dailypolitical.com/2014/03/10/urban-outfitters-urbn-releases-quarterly-earnings-results-beats-expectations-by-0-05-eps/,Daily Political,www.dailypolitical.com,1390000000000.0,1
108,Navy SEALs Take Oil Tanker From Libyan Rebels,http://web.orange.co.uk/article/news/navy_seals_take_oil_tanker_from_libyan_rebels,Orange UK News,web.orange.co.uk,1400000000000.0,1
125,ECB unlikely to end sterilization of SMP purchases: traders,http://in.reuters.com/article/2014/03/10/us-ecb-refi-poll-idINBREA290VH20140310,Reuters India,in.reuters.com,1390000000000.0,1
163,Volkswagen and Renault warn of emerging market slowdown,http://www.lbt.lk/news/world/6518-volkswagen-and-renault-warn-of-emerging-market-slowdown,Lanka Business Today,www.lbt.lk,1400000000000.0,1
166,General Motors recall faces US investigation,http://www.hirunews.lk/79129/general-motors-recall-faces-us-investigation,Hiru News,www.hirunews.lk,1390000000000.0,1
246,"GM was slow to turn over info on faulty ignitions, says vehicle safety chief",http://www.wxyz.com/news/local-news/investigations/gm-was-slow-to-turn-over-info-on-faulty-ignitions-says-vehicle-safety-chief,WXYZ,www.wxyz.com,1390000000000.0,1
247,General Motors share price falls as company faces criminal probe,http://www.binarytribune.com/2014/03/12/general-motors-share-price-falls-as-company-faces-criminal-probe/,Binary Tribune,www.binarytribune.com,1390000000000.0,1
260,Herbalife facing FTC inquiry; shares take hit,http://seattletimes.com/html/businesstechnology/2023115720_herbalifeftcxml.html,The Seattle Times,seattletimes.com,1390000000000.0,1
265,Bank of England overhauls regulatory oversight in response to FX allegations,http://www.theglobeandmail.com/report-on-business/international-business/european-business/bank-of-england-moving-relentlessly-on-fx-allegations-carney/article17423708/,The Globe and Mail,www.theglobeandmail.com,1390000000000.0,1
269,"UniCredit Posts Record Loss, Plans 8500 Job Cuts",http://www.businessweek.com/news/2014-03-11/unicredit-posts-record-loss-on-bad-loans-goodwill-writedowns,Businessweek,www.businessweek.com,1390000000000.0,1
271,Justice Department opens criminal inquiry into GM recall,http://www.dallasnews.com/news/local-news/20140311-justice-department-opens-criminal-inquiry-into-gm-recall.ece,Dallas Morning News,www.dallasnews.com,1390000000000.0,1
273,???7.2bn Vodafone/ONO deal confirmed,http://advanced-television.com/2014/03/17/vodafone-buys-ono-for-e7-2bn/,Advanced Television,advanced-television.com,1400000000000.0,1
280,EC to delay Russian South Stream gas pipeline talks-paper,http://www.focus-fen.net/news/2014/03/10/329618/ec-to-delay-russian-south-stream-gas-pipeline-talks-paper.html,Focus News,www.focus-fen.net,1390000000000.0,1
305,Huge 5-year fund returns? Don't be misled,http://seattletimes.com/html/businesstechnology/2023026953_pffiveyearreturnsxml.html,The Seattle Times,seattletimes.com,1390000000000.0,1
330,GM might not pay for recall deaths,http://www.channel3000.com/money/GM-might-not-pay-for-recall-deaths/24918198,WISC Madison,www.channel3000.com,1390000000000.0,1
359,Cash Is King No More: Mobile Money and the Future of Business,http://www.business2community.com/mobile-apps/cash-king-mobile-money-future-business-0813721,Business 2 Community,www.business2community.com,1400000000000.0,1
363,Libyan PM ousted after Korean ship escapes with crude,http://www.pmnewsnigeria.com/2014/03/11/libyan-pm-ousted-after-korean-ship-escapes-with-crude/,P.M. News,www.pmnewsnigeria.com,1390000000000.0,1
375,US Navy Seals seize North Korean oil tanker,http://voiceofrussia.com/news/2014_03_17/US-Navy-Seals-seize-North-Korean-oil-tanker-8607/,The Voice of Russia,voiceofrussia.com,1400000000000.0,1
391,Making sense of sanctions 09.03.2014,http://www.dw.de/making-sense-of-sanctions/a-17484608,Deutsche Welle,www.dw.de,1390000000000.0,1
393,Time Warner Cable Inc (TWC) sued by Los Angeles city attorney,http://pulse2.com/2014/03/15/time-warner-cable-inc-twc-sued-by-los-angeles-city-attorney-106196/,Pulse 2.0,pulse2.com,1400000000000.0,1
438,"GLOBAL MARKETS-World stocks, copper and oil fall after weak China exports",http://in.reuters.com/article/2014/03/10/markets-global-idINL2N0M71BB20140310,Reuters,in.reuters.com,1390000000000.0,1
444,German Court Clears Euro-Zone Bailout Fund,http://www.nasdaq.com/article/german-court-clears-eurozone-bailout-fund-20140318-00093,NASDAQ,www.nasdaq.com,1400000000000.0,1
446,LA sues Time Warner Cable over past fees,"http://www.latimes.com/entertainment/envelope/cotown/la-et-ct-time-warner-cable-lawsuit-20140315,0,6140488.story",Los Angeles Times,www.latimes.com,1400000000000.0,1
449,"US estimates Fannie, Freddie to repay $179.2bn to taxpayers",http://www.brecorder.com/business-a-finance/industries-a-sectors/161676-us-estimates-fannie-freddie-to-repay-$1792bn-to-taxpayers.html,Business Recorder,www.brecorder.com,1390000000000.0,1
502,Libya halts North Korean-flagged tanker loaded with rebel oil,http://au.news.yahoo.com/thewest/world/a/21912170/libya-halts-north-korean-flagged-tanker-loaded-with-rebel-oil/,The West Australian,au.news.yahoo.com,1390000000000.0,1
530,Peoples' Bank of China relaxes control of market for renminbi,http://www.cityam.com/article/1395033078/peoples-bank-china-relaxes-control-market-renminbi,CITY A.M.,www.cityam.com,1400000000000.0,1
541,Gold Climbs To 19-Week High On Ukraine Tension,http://www.investing.com/analysis/gold-climbs-to-19-week-high-on-ukraine-tension-205707,Investing.com,www.investing.com,1390000000000.0,1
544,Paul Ryan calls for sanctions against Russian oligarchs,http://washingtonexaminer.com/paul-ryan-calls-for-sanctions-against-russian-oligarchs/article/2545342,Washington Examiner,washingtonexaminer.com,1390000000000.0,1
563,Time To Get Health Insurance If You Don't Have It Says Extension Service,http://kiwaradio.com/local-news/time-to-get-health-insurance-if-you-dont-have-it-says-extension-service/,KIWARadio.com,kiwaradio.com,1400000000000.0,1
564,Carney pledges to push BoE FX investigations all the way,http://www.fxweek.com/fx-week/news/2333555/carney-pledges-to-push-boe-fx-investigations-all-the-way,FX Week \(subscription\),www.fxweek.com,1390000000000.0,1
567,IMF Deputy Managing Director Nemat Shafik Announces Her Departure,http://www.einnews.com/pr_news/195742238/imf-deputy-managing-director-nemat-shafik-announces-her-departure,Einnews Portugal,www.einnews.com,1400000000000.0,1
572,BoE appoints Broadbent as deputy governor,http://www.professionalpensions.com/professional-pensions/news/2334777/boe-appoints-broadbent-as-deputy-governor,Professional Pensions,www.professionalpensions.com,1400000000000.0,1
601,Health insurance signup deadline looms,http://krqe.com/2014/03/18/health-insurance-signup-deadline-looms/\?utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+krqe-business+(Local+News+from+KRQE.com),KRQE,krqe.com,1400000000000.0,1
628,World stock markets mostly flat,http://www.bdlive.co.za/markets/2014/03/11/world-stock-markets-mostly-flat,BDlive,www.bdlive.co.za,1390000000000.0,1
630,Sen. Rand Paul: US Must Take Strong Action Against Putin's Aggression,http://time.com/17648/sen-rand-paul-u-s-must-take-strong-action-against-putins-aggression/,TIME,time.com,1390000000000.0,1
632,"Fannie Mae, Freddie Mac Would Be Eliminated in Senate Bill",http://www.sfgate.com/business/bloomberg/article/Fannie-Mae-Freddie-Mac-Would-Be-Eliminated-in-5307616.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,1
633,Gold extends gains to hit $1369 after G-7 warns Russia,http://www.nasdaq.com/article/gold-extends-gains-to-hit-1369-after-g7-warns-russia-cm334667,NASDAQ,www.nasdaq.com,1390000000000.0,1
644,Malaysian Airlines jet hunt stretches 10000 miles between Kazakhstan and  ...,http://www.syracuse.com/news/index.ssf/2014/03/malaysian_airlines_jet_hunt_stretches_10000_miles_between_kazakhstan_and_indian.html,The Post-Standard,www.syracuse.com,1400000000000.0,1
688,Tanker with Libyan 'rebel' oil heads to sea,http://www.turkishweekly.net/news/164367/tanker-with-libyan-39-rebel-39-oil-heads-to-sea.html,Journal of Turkish Weekly,www.turkishweekly.net,1390000000000.0,1
712,GM Ignition Switch Investigation,http://abcnews.go.com/GMA/video/gm-ignition-switch-recall-congressional-investigation-general-motors-22872803,ABC News,abcnews.go.com,1390000000000.0,1
718,S&P 500 Slips on Chinese Export Decline Despite Chiquita Banana M&A News,http://www.fool.com/investing/general/2014/03/11/sp-500-slips-on-chinese-export-losses-despite-chiq.aspx,Motley Fool,www.fool.com,1390000000000.0,1
753,Federal Trade Commission launches investigation into Herbalife,http://www.theglobeandmail.com/report-on-business/international-business/us-business/herbalife-shares-halted-as-federal-trade-commission-launches-investigation/article17460399/,The Globe and Mail,www.theglobeandmail.com,1390000000000.0,1
759,"Op-Ed: Online exchanges in Lehman terms, eBay to the rescue?",http://digitaljournal.com/business/business/op-ed-online-exchanges-in-lehman-terms-ebay-to-the-rescue/article/375375,DigitalJournal.com,digitaljournal.com,1390000000000.0,1
785,GM recall raises oversight questions,http://www.rep-am.com/news/local/790233.txt,Waterbury Republican American,www.rep-am.com,1390000000000.0,1
801,"Stocks shake off an early slump, close mixed; S&P 500 narrowly avoids its third  ...",http://www.globalpost.com/dispatch/news/the-canadian-press/140312/stocks-shake-early-slump-close-mixed-sp-500-narrowly-avoids-,GlobalPost,www.globalpost.com,1390000000000.0,1
822,US Navy SEALs take control of hijacked oil tanker in Mediterranean waters,http://www.allvoices.com/contributed-news/16715953-us-navy-seals-take-control-of-hijacked-oil-tanker-in-mediterranean-waters,allvoices,www.allvoices.com,1400000000000.0,1
830,EU starts preparing sanctions against Russia,http://vestnikkavkaza.net/news/politics/52408.html,vestnik kavkaza,vestnikkavkaza.net,1390000000000.0,1
875,High noon for Bank of England in fix fiasco,http://www.independent.ie/business/world/high-noon-for-bank-of-england-in-fix-fiasco-30080094.html,Irish Independent,www.independent.ie,1390000000000.0,1
878,US Navy boards Libyan oil tanker off Cyprus,http://www.rte.ie/news/2014/0317/602763-libya-ship/,RTE.ie,www.rte.ie,1400000000000.0,1
921,Chinese PM Li Keqiang admits 'friction' with United States,http://timesofindia.indiatimes.com/world/china/Chinese-PM-Li-Keqiang-admits-friction-with-United-States/articleshow/31930917.cms,Times of India,timesofindia.indiatimes.com,1390000000000.0,1
927,New Neutral Looms for Yellen-Carney Even When Stimulus Ends,http://www.sfgate.com/business/bloomberg/article/New-Neutral-Looms-for-Yellen-Carney-Even-When-5324673.php,San Francisco Chronicle,www.sfgate.com,1400000000000.0,1
954,Alibaba set to opt for US listing,http://www.businessspectator.com.au/news/2014/3/14/china/alibaba-set-opt-us-listing,Business Spectator,www.businessspectator.com.au,1400000000000.0,1
973,Chinese yuan softer after trading band doubled,http://www.globalpost.com/dispatch/news/afp/140317/chinese-yuan-softer-after-trading-band-doubled,GlobalPost,www.globalpost.com,1400000000000.0,1
976,Numericable sees SFR synergies in 2014; criticises Bouygues bid,http://www.reuters.com/article/2014/03/12/numericable-results-ceo-idUSWEB00K3J20140312,Reuters,www.reuters.com,1390000000000.0,1
981,Federal Trade Commission Starts Herbalife Probe,http://blogs.wsj.com/law/2014/03/12/federal-trade-commission-starts-herbalife-probe/,Wall Street Journal \(blog\),blogs.wsj.com,1390000000000.0,1
1006,New Zealand's Fonterra in guilty plea over food safety violations,http://www.bbc.co.uk/news/business-26556261,BBC News,www.bbc.co.uk,1390000000000.0,1
1034,China vows to clean up 60 percent of cities by 2020,http://www.globalpost.com/dispatch/news/thomson-reuters/140317/china-vows-clean-60-percent-cities-2020,GlobalPost,www.globalpost.com,1400000000000.0,1
1086,Eleventh-hour Obamacare rule juggling begins,http://www.cnbc.com/id/101500220,CNBC.com,www.cnbc.com,1400000000000.0,1
1110,Vodafone buys Ono for 7.2bn euro,http://www.iol.co.za/business/companies/vodafone-buys-ono-for-7-2bn-euro-1.1662511,Independent Online,www.iol.co.za,1400000000000.0,1
1129,UK expected to name next BoE deputy governor on Tuesday,http://www.theglobeandmail.com/report-on-business/international-business/european-business/uk-expected-to-name-next-boe-deputy-governor-on-tuesday/article17515811/,The Globe and Mail,www.theglobeandmail.com,1400000000000.0,1
1142,Herbalife accused of being a pyramid scheme,http://www.moneyweb.co.za/moneyweb-international/herbalife-accused-of-being-a-pyramid-scheme,Moneyweb.co.za,www.moneyweb.co.za,1390000000000.0,1
1146,Justice Department probing GM recall: AP source,http://www.chinapost.com.tw/business/company-focus/2014/03/13/402659/Justice-Department.htm,China Post,www.chinapost.com.tw,1390000000000.0,1
1161,Pershing Square to Present Information Highlighting Herbalife's Illegal Business  ...,http://www.marketwatch.com/story/pershing-square-to-present-information-highlighting-herbalifes-illegal-business-practices-in-china-2014-03-10\?reflink=MW_news_stmp,MarketWatch,www.marketwatch.com,1390000000000.0,1
1173,Yellen Job One Is Redoing Guidance Without Roiling Markets (1),http://www.businessweek.com/news/2014-03-12/yellen-job-one-is-redoing-rate-guidance-without-roiling-markets,Businessweek,www.businessweek.com,1400000000000.0,1
1183,German constitutional court to rule on legality of ESM,http://en.europeonline-magazine.eu/german-constitutional-court-to-rule-on-legality-of-esm_326299.html,Europe Online Magazine,en.europeonline-magazine.eu,1400000000000.0,1
1232,Herbalife facing FTC inquiry,http://www.news-journalonline.com/article/20140312/BUSINESS/140319797/1024/frontpage\?Title=Herbalife-facing-FTC-inquiry,Daytona Beach News-Journal,www.news-journalonline.com,1390000000000.0,1
1264,Obamacare was supposed to make insurance markets more competitive. Has it?,http://www.washingtonpost.com/blogs/wonkblog/wp/2014/03/17/obamacare-was-supposed-to-make-insurance-markets-more-competitive-has-it/\?tid=pm_business_pop,Washington Post \(blog\),www.washingtonpost.com,1400000000000.0,1
1272,"Chinese Premier: ""zero tolerance"" for corruption",http://www.thenewage.co.za/120875-1020-53-Chinese_Premier_quot;zero_tolerancequot;_for_corruption,The New Age Online,www.thenewage.co.za,1390000000000.0,1
1280,Carney Touts BOE Low-Rate Pledge as Weale Dissents on Slack,http://www.sfgate.com/business/bloomberg/article/Carney-Touts-BOE-Low-Rate-Pledge-as-Weale-5306477.php,San Francisco Chronicle,www.sfgate.com,1390000000000.0,1
1314,NHTSA Now Under Scrutiny With GM Over Ignition Switch Defect,http://charlottesville.legalexaminer.com/defective-dangerous-products/nhtsa-now-under-scrutiny-with-gm-over-ignition-switch-defect/,Legal Examiner,charlottesville.legalexaminer.com,1390000000000.0,1
1317,Herbalife Ltd. (HLF) news: Short Seller Targets Herbalife's China Operations,http://seekingalpha.com/article/2083463-short-seller-targets-herbalifes-china-operations,Seeking Alpha,seekingalpha.com,1390000000000.0,1
1342,Federal probe is latest twist in Herbalife saga,http://www.marketwatch.com/story/federal-probe-is-latest-twist-in-herbalife-saga-2014-03-12-1710307,MarketWatch,www.marketwatch.com,1390000000000.0,1
1347,Sun Pharma Gets FDA Import Ban on Gujarat Plant,http://www.newindianexpress.com/business/news/Sun-Pharma-Gets-FDA-Import-Ban-on-Gujarat-Plant/2014/03/13/article2106909.ece,The New Indian Express,www.newindianexpress.com,1390000000000.0,1
1364,Mark Carney Currency-Manipulation Scandal,http://www.jdjournal.com/2014/03/10/mark-carney-currency-manipulation-scandal/,JDJournal.com,www.jdjournal.com,1390000000000.0,1
1412,US Navy SEALs take control of oil tanker hijacked in Libya: Pentagon,http://www.hurriyetdailynews.com/us-navy-seals-take-control-of-oil-tanker-hijacked-in-libya-pentagon.aspx\?pageID=238&amp;nID=63677&amp;NewsCatID=357,Hurriyet Daily News,www.hurriyetdailynews.com,1400000000000.0,1
1416,Bitcoin-stealing malware hidden in Mt. Gox data dump,http://www.infoworld.com/d/security/bitcoin-stealing-malware-hidden-in-mt-gox-data-dump-238500,InfoWorld,www.infoworld.com,1400000000000.0,1
1446,General Motors faces criminal investigation over ignition recall,http://www.csmonitor.com/Business/In-Gear/2014/0312/General-Motors-faces-criminal-investigation-over-ignition-recall-video,Christian Science Monitor,www.csmonitor.com,1390000000000.0,1
1451,City looking into public bike-sharing program,http://www.wdrb.com/story/24933038/city-looking-into-public-bike-sharing-program,WDRB,www.wdrb.com,1390000000000.0,1
1535,Fed Watch: On That Hawkish Wage Talk,http://www.economonitor.com/blog/2014/03/fed-watch-on-that-hawkish-wage-talk/,EconoMonitor \(blog\),www.economonitor.com,1400000000000.0,1
1538,Urban Outfitters continues to struggle with fashion sales,http://www.examiner.com/article/urban-outfitters-continues-to-struggle-with-fashion-sales,Examiner.com,www.examiner.com,1390000000000.0,1
1546,US opens probe into GM recall,http://the-japan-news.com/news/article/0001113796,The Japan News,the-japan-news.com,1390000000000.0,1
1547,Mother fears for daughter's safety after massive GM recall,http://www.kcci.com/news/mother-fears-for-daughters-safety-after-massive-gm-recall/24949792,KCCI Des Moines,www.kcci.com,1390000000000.0,1
1558,Can You Afford to Retire Early Because of Obamacare?,http://www.fool.com/financial-advice/2014/03/16/can-you-afford-to-retire-early-because-of-obamacar.aspx,Motley Fool,www.fool.com,1400000000000.0,1
1563,Whistling Past The Graveyard After China's 1st Ever Bond Default,http://www.forbes.com/sites/gordonchang/2014/03/09/whistling-past-the-graveyard-after-chinas-1st-ever-bond-default/,Forbes,www.forbes.com,1390000000000.0,1
1568,Mark Carney faces MPs over forex fixing investigation,http://www.standard.co.uk/business/business-news/mark-carney-faces-mps-over-forex-fixing-investigation-9183331.html,Evening Standard,www.standard.co.uk,1390000000000.0,1
1580,Libyan pm Zeidan has lost confidence vote,http://www.worldbulletin.net/world/130789/cia-says-it-did-not-infiltrate-senate-committee-computers,www.worldbulletin.net,www.worldbulletin.net,1390000000000.0,1
1606,GM Criminal Probe of Recalls Seen Complicating Barra Efforts (4),http://www.businessweek.com/news/2014-03-12/gm-criminal-probe-of-recalls-seen-complicating-barra-turnaround,Businessweek,www.businessweek.com,1390000000000.0,1
1631,Time Warner Cable says Comcast deal shouldn't deter job applicants,http://www.bizjournals.com/milwaukee/news/2014/03/10/time-warner-cable-says-comcast-deal-shouldnt-deter.html,Milwaukee Business Journal,www.bizjournals.com,1390000000000.0,1
1636,GM waited on Ion recall despite awareness of fatal crashes,http://www.euronews.com/business-newswires/2398692-gm-waited-on-ion-recall-despite-awareness-of-fatal-crashes/,euronews,www.euronews.com,1390000000000.0,1
1685,Libya: Impounded North Korean-flagged vessel escapes,http://www.panapress.com/Libya--impounded-North-Korean-flagged-vessel-escapes---15-900673-26-lang2-index.html,Panapress \(subscription\),www.panapress.com,1390000000000.0,1
1693,Libyan lawmakers oust Prime Minister Ali Zeidan,http://en.apa.az/xeber_libyan_lawmakers_oust_prime_minister_ali_208423.html,APA,en.apa.az,1390000000000.0,1
1718,Mt. Gox files for US bankruptcy to halt class action 0,http://www.lfpress.com/2014/03/10/mt-gox-files-for-us-bankruptcy-to-halt-class-action,London Free Press,www.lfpress.com,1390000000000.0,1
1746,German court upholds eurozone rescue fund,http://www.postbulletin.com/business/national/german-court-upholds-eurozone-rescue-fund/article_0ea7656b-53ba-5477-9abe-e89f967759ee.html,Post-Bulletin,www.postbulletin.com,1400000000000.0,1
1787,Germany's constitutional court upholds participation in rescue fund for euro  ...,http://www.usnews.com/news/business/articles/2014/03/18/german-court-upholds-eurozone-rescue-fund,U.S. News \& World Report,www.usnews.com,1400000000000.0,1
1832,CORRECTED-Men's Wearhouse seals $1.8 billion deal to buy Jos. A. Bank,http://in.reuters.com/article/2014/03/11/josabank-offer-menswearhouse-idINL3N0M845F20140311,Reuters,in.reuters.com,1390000000000.0,1
1838,Home Loan Rates: Chase 30-Year and 15-Year Mortgage Rates for March 12,http://easternmorningherald.com/home-loan-rates-chase-30-year-and-15-year-mortgage-rates-for-march-12/1235045/,Eastern Morning Herald,easternmorningherald.com,1390000000000.0,1
1848,Toyota Kirloskar declares lockout at Bidadi as labour trouble lingers,http://www.financialexpress.com/news/toyota-kirloskar-declares-lockout-at-bidadi-as-labour-trouble-lingers/1233741,Financial Express,www.financialexpress.com,1400000000000.0,1
1877,UPDATE 2-Ackman accuses Herbalife of breaking laws in China,http://in.reuters.com/article/2014/03/12/herbalife-ackman-idINL2N0M825520140312,Reuters,in.reuters.com,1390000000000.0,1
1878,"Mortgage Rates Update: BB&T Fixed, VA and FHA Mortgage Rates Roundup for  ...",http://southerndailypress.com/mortgage-rates-update-bbt-fixed-va-and-fha-mortgage-rates-roundup-for-march-11-17613.html,Southern Daily Press,southerndailypress.com,1390000000000.0,1
1893,Roundup: Herbalife facing FTC inquiry; Investment bank agrees to pay $25M in  ...,http://triblive.com/business/businessbriefs/5753675-74/million-company-drug,Tribune-Review,triblive.com,1390000000000.0,1
1897,"Ackman Suffers $300 Million in Paper Losses as Fannie, Freddie Tumble",http://blogs.wsj.com/moneybeat/2014/03/11/bill-ackman-suffers-300-million-in-paper-losses-as-fannie-freddie-tumble/,Wall Street Journal \(blog\),blogs.wsj.com,1390000000000.0,1
1904,$3.5M tax revenue from Colorado pot sales in January,http://www.examiner.com/article/3-5m-tax-revenue-from-colorado-pot-sales-january,Examiner.com,www.examiner.com,1390000000000.0,1
